2020-04-13,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,549.97
2020-04-14,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,554.65
2020-04-15,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,587.14
2020-04-16,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,533.14
2020-04-17,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,558.13
2020-04-18,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,405.82
2020-04-19,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,274.31
2020-04-20,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,580.99
2020-04-21,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,355.15
2020-04-22,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,574.30
2020-04-23,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,561.30
2020-04-24,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,572.48
2020-04-25,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,421.83
2020-04-26,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,270.48
2020-04-27,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,07:00:00 - 07:59:59,455.10
