Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: ANT3AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/02/2020 até 29/02/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
SAT2GL,01:00 - 02:00,"8,0","16,3","5,0","4,0","4,3","1,0","9,5","12,0","6,3","2,0","3,0","4,0","3,3","3,0","7,0","9,5","5,0","2,0","7,0","8,0","6,0","5,0","4,3",0,"3,0","4,3","6,0","3,0","9,5","161,5"
SAT2GL,02:00 - 03:00,"4,0","5,0",0,0,0,"2,0","1,0","5,0","3,0","1,0",0,0,0,"2,0","6,0","2,0","2,0","1,0","4,0","2,3","2,0","3,0","2,0","1,0","2,0",0,"1,0",0,"0,3","51,7"
SAT2GL,03:00 - 04:00,"2,3","5,0","1,0","1,0",0,"2,0","1,0","2,0","2,0",0,"1,0","1,0",0,0,"2,0","5,0","1,0","2,0","1,0",0,"1,0","1,0","2,3","1,0","2,0","1,0","1,0","2,0","2,0","42,7"
SAT2GL,04:00 - 05:00,"2,0","3,0","1,0","2,0","2,0",0,"3,0","2,3","2,0",0,"2,3",0,0,0,"3,0","2,0","1,5","2,0","3,0","2,3","2,0","2,0",0,0,0,"4,0","3,0",0,"3,0","47,5"
SAT2GL,05:00 - 06:00,"4,3","6,0","3,3","6,0","6,0","8,0","8,3","3,3","1,0","6,0","7,0","6,0","7,0","9,0","7,3","1,0","12,0","4,0","9,0","7,0","8,0","3,0","5,0","3,0","3,0","11,3","9,0","9,0",0,"173,0"
SAT2GL,06:00 - 07:00,"20,0","19,5","38,5","41,0","41,0","37,7","36,8","19,7","8,0","44,0","42,5","35,5","37,7","29,5","18,8","21,3","42,3","39,0","36,2","49,5","33,5","28,5","15,3","14,3","18,0","36,7","45,0","44,7","23,8","918,0"
SAT2GL,07:00 - 08:00,"33,0","19,0","93,6","99,6","81,3","97,0","81,5","43,0","23,3","76,1","84,0","89,5","85,3","93,5","55,7","38,0","106,8","120,8","118,3","113,1","104,6","25,8","16,3","31,0","14,3","81,5","104,0","106,7","43,0","2.079,7"
SAT2GL,08:00 - 09:00,"57,7","27,3","105,8","121,5","114,1","108,8","125,0","59,3","20,0","121,3","128,3","129,5","129,0","93,7","56,5","44,3","111,6","129,5","119,8","125,0","123,5","30,7","18,3","28,0","9,2","86,5","111,5","121,2","69,0","2.525,7"
SAT2GL,09:00 - 10:00,"51,8","34,7","100,5","88,0","121,3","94,0","92,0","69,3","44,0","101,8","84,3","130,2","98,0","51,0","84,8","47,0","121,2","106,2","109,5","100,0","96,0","62,3","19,0","38,2","5,3","71,7","57,5","129,0","97,3","2.305,7"
SAT2GL,10:00 - 11:00,"97,8","33,7","76,6","98,1","90,8","71,7","97,0","70,7","42,2","84,7","60,2","99,5","92,5","56,2","82,0","43,7","98,6","64,8","96,8","97,8","113,0","52,0","28,0","31,5","2,0","80,0","90,0","91,8","76,3","2.119,7"
SAT2GL,11:00 - 12:00,"86,7","52,7","93,8","105,7","78,5","47,2","119,7","98,3","59,3","79,8","112,1","95,6","98,0","90,0","101,2","42,3","104,8","142,0","103,8","116,5","99,8","66,3","35,7","39,8","16,8","86,8","108,6","92,5","82,3","2.456,6"
SAT2GL,12:00 - 13:00,"73,8","54,7","95,5","92,7","93,2","82,2","119,0","86,7","52,0","89,0","108,1","113,8","91,0","118,0","98,3","49,3","112,0","102,7","116,2","104,7","126,3","77,3","7,0","40,2","32,2","95,3","130,3","107,0","84,0","2.552,1"
SAT2GL,13:00 - 14:00,"83,3","45,5","98,0","94,7","112,5","105,1","113,6","82,2","43,0","88,2","106,0","91,6","112,0","101,2","70,6","49,0","138,2","95,8","114,5","110,1","113,6","65,5","25,7","41,7","25,7","101,2","106,3","134,5","82,5","2.551,5"
SAT2GL,14:00 - 15:00,"65,7","48,3","121,5","122,5","105,0","47,3","116,8","89,0","48,3","118,5","117,7","107,3","124,0","122,7","72,5","44,5","124,7","107,3","119,2","110,1","132,3","58,8","29,7","63,0","15,0","107,0","113,8","128,3","81,3","2.662,0"
SAT2GL,15:00 - 16:00,"58,7","60,5","94,0","124,8","116,0","37,7","133,2","72,2","53,3","118,2","123,2","109,8","111,8","115,8","83,7","57,7","124,8","105,3","124,0","114,5","147,8","68,3","26,0","36,7","18,0","91,8","133,0","143,3","78,8","2.682,6"
SAT2GL,16:00 - 17:00,"64,3","52,2","106,5","115,1","119,5","112,7","147,0","68,8","57,7","119,2","112,8","134,1","128,2","111,8","83,1","44,7","108,0","126,0","134,2","156,6","146,6","57,7","31,3","47,7","41,0","110,7","91,7","131,5","80,5","2.840,9"
SAT2GL,17:00 - 18:00,"82,0","71,3","117,5","130,6","136,1","131,1","136,2","85,3","59,3","129,5","146,3","130,5","147,8","163,6","67,0","48,0","130,5","168,7","159,1","162,2","150,0","59,0","39,7","51,3","43,0","123,7","167,2","164,3","105,0","3.305,5"
SAT2GL,18:00 - 19:00,"85,7","58,3","167,8","138,1","138,3","131,3","174,8","58,2","56,7","156,5","148,1","184,3","163,3","161,5","60,0","63,2","151,6","175,3","165,3","190,8","140,3","48,7","35,0","56,0","54,7","145,1","161,1","181,1","95,0","3.545,8"
SAT2GL,19:00 - 20:00,"67,7","55,7","92,3","110,1","99,3","118,5","111,8","81,3","68,2","110,3","86,5","114,0","104,0","113,1","67,0","71,0","112,6","113,5","115,5","134,0","99,5","54,3","35,0","45,7","39,2","74,8","109,0","122,5","66,0","2.592,2"
SAT2GL,20:00 - 21:00,"65,0","44,7","48,2","63,2","69,7","50,3","69,0","56,0","64,3","58,7","58,7","72,3","77,8","77,0","65,3","41,0","76,0","71,0","77,7","74,6","82,0","30,3","24,7","23,0","36,3","49,7","71,0","102,3","72,3","1.771,8"
SAT2GL,21:00 - 22:00,"52,0","31,3","34,3","24,0","30,7","34,0","42,3","47,3","42,7","38,0","43,7","39,7","44,6","46,3","40,7","32,3","36,7","53,3","41,0","43,3","44,3","28,3","15,0","13,7","21,7","40,5","41,3","46,0","51,7","1.100,5"
SAT2GL,22:00 - 23:00,"34,0","24,7","15,3","27,7","27,3","29,3","52,2","28,3","16,0","37,0","38,0","38,5","23,7","28,7","35,2","19,3","23,0","48,0","32,3","42,0","44,6","16,7","14,7","15,3","12,3","26,0","28,3","33,5","49,0","860,8"
SAT2GL,23:00 - 24:00,"24,3","24,3","11,8","10,3","22,7","10,0","16,7","25,0","8,7","16,0","13,3","17,3","19,3","15,3","32,0","9,0","11,8","16,0","16,2","18,0","23,3","10,0","6,0","8,3","13,0","14,0","16,3","26,3","25,3","480,7"
SAT2GL,Total grupo,"1.142,3","814,5","1.531,8","1.629,9","1.619,8","1.370,3","1.817,8","1.183,5","801,9","1.597,5","1.634,8","1.752,3","1.701,8","1.621,0","1.210,9","799,7","1.764,7","1.801,0","1.832,7","1.894,7","1.857,4","866,9","441,9","637,2","436,2","1.455,7","1.731,2","1.931,7","1.297,7","40.179,0"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: Trincheira de acesso à Av. Ceará I/C, DF ac. Eduardo Chaves - faixa 1 esquerda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: TRI1EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/02/2020 até 29/02/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
TRI1EL,00:00 - 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,01:00 - 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,02:00 - 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,03:00 - 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,04:00 - 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,05:00 - 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,06:00 - 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,07:00 - 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,08:00 - 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,09:00 - 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,10:00 - 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,11:00 - 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,12:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,13:00 - 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,14:00 - 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,15:00 - 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,16:00 - 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,17:00 - 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,18:00 - 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,19:00 - 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,20:00 - 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,21:00 - 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,22:00 - 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,23:00 - 24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1EL,Total grupo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: Trincheira de acesso à Av. Ceará I/C, DF ac. Eduardo Chaves - faixa 2 central",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: TRI1FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/02/2020 até 29/02/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
TRI1FL,00:00 - 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,0",0,0,0,0,0,0,0,0,0,"3,0"
TRI1FL,01:00 - 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,02:00 - 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,03:00 - 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,04:00 - 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,05:00 - 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,06:00 - 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,07:00 - 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,3",0,0,0,"0,3"
TRI1FL,08:00 - 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,09:00 - 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,10:00 - 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,11:00 - 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,12:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,13:00 - 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,14:00 - 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,15:00 - 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,16:00 - 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,17:00 - 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,18:00 - 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,19:00 - 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,20:00 - 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,21:00 - 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,22:00 - 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,23:00 - 24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1FL,Total grupo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,0",0,0,0,0,0,"0,3",0,0,0,"3,3"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: Trincheira de acesso à Av. Ceará I/C, DF ac. Eduardo Chaves - faixa 3 direita",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: TRI1GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/02/2020 até 29/02/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
TRI1GL,00:00 - 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,01:00 - 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,5",0,0,0,0,0,0,0,0,0,"2,5"
TRI1GL,02:00 - 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,03:00 - 04:00,0,0,0,0,0,0,0,0,"1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0"
TRI1GL,04:00 - 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,05:00 - 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,06:00 - 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,07:00 - 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,08:00 - 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,09:00 - 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,10:00 - 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,11:00 - 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,12:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,13:00 - 14:00,0,0,0,0,0,0,0,"0,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,3"
TRI1GL,14:00 - 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,15:00 - 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,16:00 - 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,17:00 - 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,18:00 - 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,19:00 - 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,20:00 - 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,21:00 - 22:00,0,0,0,0,0,"0,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,3"
TRI1GL,22:00 - 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,23:00 - 24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRI1GL,Total grupo,0,0,0,0,0,"0,3",0,"0,3","1,0",0,0,0,0,0,0,0,0,0,0,"2,5",0,0,0,0,0,0,0,0,0,"4,2"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: RUA VOLUNTÁRIOS DA PÁTRIA 1819, C/B, FAIXA 1 ESQUERDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: VOL1AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/02/2020 até 29/02/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
VOL1AL,00:00 - 01:00,"194,5","191,7","85,8","99,7","107,0","157,2","186,2","221,8","135,6","109,2","89,5","99,3","154,3","208,6","194,8","165,5","71,0","90,6","120,2","143,3","317,1","150,1","137,2","96,0","86,5","61,2","147,3","168,0","219,7","4.208,6"
VOL1AL,01:00 - 02:00,"128,0","125,0","65,7","68,0","93,5","93,5","141,0","136,5","107,3","67,0","41,2","94,0","72,0","120,0","126,7","120,2","57,7","60,7","69,5","87,0","131,7","103,3","92,2","39,5","59,7","45,5","63,8","76,3","125,6","2.611,6"
VOL1AL,02:00 - 03:00,"105,0","122,8","39,8","53,8","66,0","57,7","108,2","118,0","112,3","57,2","38,8","60,5","55,0","91,6","85,8","98,2","45,0","36,0","57,7","74,3","99,5","104,0","76,3","50,3","38,5","37,8","35,3","50,3","111,5","2.087,2"
VOL1AL,03:00 - 04:00,"74,5","102,0","35,0","57,8","50,8","50,5","84,5","55,2","76,5","37,5","36,2","41,3","44,3","70,8","84,3","71,2","37,3","36,0","44,5","58,5","40,5","64,8","59,5","48,0","42,3","30,5","50,2","43,2","93,8","1.621,5"
VOL1AL,04:00 - 05:00,"70,7","70,7","31,7","38,5","46,5","41,3","66,7","73,8","45,7","36,0","29,2","44,3","34,5","55,0","65,8","80,0","23,2","40,2","40,3","42,5","37,3","48,7","42,7","33,7","28,0","16,2","36,3","44,0","65,8","1.329,0"
VOL1AL,05:00 - 06:00,"71,3","70,5","53,0","44,3","61,7","66,0","68,0","97,7","61,8","53,3","63,3","47,7","49,8","60,0","60,3","71,0","64,8","55,8","56,0","60,3","70,7","67,5","38,8","43,2","44,7","56,0","42,7","56,3","82,7","1.739,1"
VOL1AL,06:00 - 07:00,"130,8","112,3","159,5","125,8","128,0","154,8","170,6","127,6","95,2","150,3","128,1","144,8","153,5","154,5","129,5","111,5","141,1","154,5","167,0","166,4","170,6","119,8","93,8","87,2","83,5","146,8","147,1","135,3","106,5","3.896,1"
VOL1AL,07:00 - 08:00,"197,0","184,8","457,6","392,7","462,7","423,1","421,6","245,4","110,2","395,6","432,4","391,4","447,7","427,8","271,1","95,3","444,9","381,4","407,0","422,0","427,7","222,8","106,2","174,3","147,5","353,9","354,6","407,1","207,4","9.412,7"
VOL1AL,08:00 - 09:00,"250,3","500,1","448,3","472,9","478,1","464,9","490,6","288,3","102,2","465,4","484,4","478,2","536,1","507,6","295,8","118,7","485,4","492,6","555,5","478,9","487,3","260,3","95,0","150,6","115,0","404,6","492,3","514,6","262,6","11.176,4"
VOL1AL,09:00 - 10:00,"276,5","426,9","497,4","542,1","546,9","570,3","484,4","305,3","102,3","481,6","462,1","511,2","500,6","546,7","282,0","147,2","510,9","529,1","466,8","601,7","498,9","268,1","96,0","191,8","120,8","395,6","538,6","517,6","306,8","11.726,0"
VOL1AL,10:00 - 11:00,"328,8","425,6","515,0","533,9","632,9","571,6","545,7","328,3","116,7","514,7","542,7","496,2","530,1","555,2","351,3","123,6","517,4","595,4","617,2","635,4","564,7","245,5","104,8","210,3","100,0","432,6","517,7","444,9","328,4","12.426,5"
VOL1AL,11:00 - 12:00,"285,4","199,1","529,8","554,9","677,0","525,5","554,5","349,4","122,5","392,6","513,9","486,0","438,4","476,5","366,9","133,3","465,7","568,6","591,2","600,0","572,5","273,8","86,1","176,8","106,8","385,1","449,2","566,2","341,8","11.789,4"
VOL1AL,12:00 - 13:00,"274,1","162,8","430,0","402,6","764,9","404,7","458,9","257,2","119,6","441,4","374,7","339,9","482,2","501,7","314,5","135,1","399,7","461,7","519,0","486,4","456,9","255,5","88,1","161,0","118,1","432,7","462,8","440,1","311,9","10.458,2"
VOL1AL,13:00 - 14:00,"262,9","104,8","444,2","502,9","710,1","452,9","504,9","219,8","120,6","475,9","423,1","548,2","547,6","427,7","243,8","139,6","501,2","460,6","494,1","480,7","490,9","250,8","89,0","150,8","93,6","402,7","440,9","478,2","257,8","10.720,1"
VOL1AL,14:00 - 15:00,"224,5","136,3","540,0","491,7","461,2","543,7","515,9","214,8","135,8","513,5","575,9","518,5","510,9","560,5","225,6","132,6","547,7","522,6","574,7","570,7","497,0","200,8","101,6","176,6","126,6","450,4","453,4","618,9","256,8","11.399,2"
VOL1AL,15:00 - 16:00,"247,8","167,1","556,7","505,3","528,7","557,2","532,3","216,0","112,8","511,0","573,9","553,4","578,0","572,0","203,8","120,8","556,5","619,7","614,7","612,2","580,0","187,8","89,8","203,9","162,8","501,1","619,4","468,7","235,3","11.988,6"
VOL1AL,16:00 - 17:00,"260,1","184,6","560,0","547,2","641,4","521,2","583,7","236,8","141,0","500,2","522,8","565,5","524,0","634,9","202,4","171,2","513,9","536,9","712,0","580,5","621,5","230,1","106,8","185,3","191,3","469,3","532,9","567,7","232,1","12.277,1"
VOL1AL,17:00 - 18:00,"234,3","176,6","516,0","469,2","496,5","539,8","550,8","219,6","166,5","518,2","479,5","483,8","412,9","476,9","209,8","182,8","635,2","466,9","568,4","504,0","562,0","184,6","137,2","164,4","186,3","419,9","517,7","444,9","217,6","11.142,1"
VOL1AL,18:00 - 19:00,"240,3","180,8","519,7","447,5","527,1","537,6","668,9","115,1","187,6","416,5","317,5","363,1","478,7","473,4","204,1","166,8","683,1","453,2","619,5","601,9","449,2","194,6","144,0","199,6","189,5","383,0","595,9","646,6","211,3","11.216,0"
VOL1AL,19:00 - 20:00,"208,1","162,1","361,3","647,6","351,3","396,6","450,5","177,1","187,6","305,1","327,6","337,6","335,5","323,0","191,1","147,8","503,6","288,5","378,3","415,1","392,3","158,6","120,0","157,8","168,5","275,6","317,1","362,9","216,1","8.664,2"
VOL1AL,20:00 - 21:00,"236,1","192,3","241,8","254,0","251,3","368,1","265,1","178,1","170,0","196,6","204,0","270,3","316,5","299,8","214,8","159,0","204,5","236,8","252,5","304,4","263,5","171,5","117,1","153,5","133,3","199,6","263,8","327,3","254,3","6.699,6"
